chisel:dent/black_concrete	ctm	chisel:block/dent/black_concrete	block/cube_all	chisel:block/ctm/dent/black_concrete/0	chisel:block/ctm/dent/black_concrete/1	chisel:block/ctm/dent/black_concrete/4	chisel:block/ctm/dent/black_concrete/2	chisel:block/ctm/dent/black_concrete/3	914621895ab52339825d7f344869a2f4ed942bd9596588e1c666e55d980bfe10
chisel:dent/blue_concrete	ctm	chisel:block/dent/blue_concrete	block/cube_all	chisel:block/ctm/dent/blue_concrete/0	chisel:block/ctm/dent/blue_concrete/1	chisel:block/ctm/dent/blue_concrete/4	chisel:block/ctm/dent/blue_concrete/2	chisel:block/ctm/dent/blue_concrete/3	6ca4185df85b94dc3096cd9c315935787345f46aded628b43b0f6a93d1b129b3
chisel:dent/bricks	ctm	chisel:block/dent/bricks	block/cube_all	chisel:block/ctm/dent/bricks/0	chisel:block/ctm/dent/bricks/1	chisel:block/ctm/dent/bricks/4	chisel:block/ctm/dent/bricks/2	chisel:block/ctm/dent/bricks/3	340d1ceb1adfdb751c130a4d481a06b90f331cb039168cb1bd39257cb3ba767a
chisel:dent/brown_concrete	ctm	chisel:block/dent/brown_concrete	block/cube_all	chisel:block/ctm/dent/brown_concrete/0	chisel:block/ctm/dent/brown_concrete/1	chisel:block/ctm/dent/brown_concrete/4	chisel:block/ctm/dent/brown_concrete/2	chisel:block/ctm/dent/brown_concrete/3	a62f47c886bfaa3d5a102fb230e4fc606619d4426e140c7c6f17edf1dada1e45
chisel:dent/coal_block	ctm	chisel:block/dent/coal_block	block/cube_all	chisel:block/ctm/dent/coal_block/0	chisel:block/ctm/dent/coal_block/1	chisel:block/ctm/dent/coal_block/4	chisel:block/ctm/dent/coal_block/2	chisel:block/ctm/dent/coal_block/3	5dcd5257935f1c04297f8302902455b4233f7bff353058333e8b365e0dce4d60
chisel:dent/cobblestone	ctm	chisel:block/dent/cobblestone	block/cube_all	chisel:block/ctm/dent/cobblestone/0	chisel:block/ctm/dent/cobblestone/1	chisel:block/ctm/dent/cobblestone/4	chisel:block/ctm/dent/cobblestone/2	chisel:block/ctm/dent/cobblestone/3	7991ed53ddb2b544b3cd364c9d0457f38bda7a03924ea0d041c5ee52ad164143
chisel:dent/cyan_concrete	ctm	chisel:block/dent/cyan_concrete	block/cube_all	chisel:block/ctm/dent/cyan_concrete/0	chisel:block/ctm/dent/cyan_concrete/1	chisel:block/ctm/dent/cyan_concrete/4	chisel:block/ctm/dent/cyan_concrete/2	chisel:block/ctm/dent/cyan_concrete/3	893eb6415ecbfabb65ef2ce319ceaf33b944d7d2a9e61c03ce8cfab832b93ce4
chisel:dent/deepslate	ctm	chisel:block/dent/deepslate	block/cube_all	chisel:block/ctm/dent/deepslate/0	chisel:block/ctm/dent/deepslate/1	chisel:block/ctm/dent/deepslate/4	chisel:block/ctm/dent/deepslate/2	chisel:block/ctm/dent/deepslate/3	cf25b27fb436c45720d5bf710657dc1043925a45e7575070361b59cf2c1e97a7
chisel:dent/diorite	ctm	chisel:block/dent/diorite	block/cube_all	chisel:block/ctm/dent/diorite/0	chisel:block/ctm/dent/diorite/1	chisel:block/ctm/dent/diorite/4	chisel:block/ctm/dent/diorite/2	chisel:block/ctm/dent/diorite/3	837d2fbec0ef7bbde43e2093a515ac98de237536470b3e670e49d624baa6fd8c
chisel:dent/end_stone	ctm	chisel:block/dent/end_stone	block/cube_all	chisel:block/ctm/dent/end_stone/0	chisel:block/ctm/dent/end_stone/1	chisel:block/ctm/dent/end_stone/4	chisel:block/ctm/dent/end_stone/2	chisel:block/ctm/dent/end_stone/3	f48f605b9c525e45f280d279fb2cdeedbd10a55e0b5587ef317caed8621be78c
chisel:dent/glowstone	ctm	chisel:block/dent/glowstone	block/cube_all	chisel:block/ctm/dent/glowstone/0	chisel:block/ctm/dent/glowstone/1	chisel:block/ctm/dent/glowstone/4	chisel:block/ctm/dent/glowstone/2	chisel:block/ctm/dent/glowstone/3	d4b81f0c61d4ac6acc8bfa28ed687d518d5a0951155ec35c3008c9216c0d15d8
chisel:dent/granite	ctm	chisel:block/dent/granite	block/cube_all	chisel:block/ctm/dent/granite/0	chisel:block/ctm/dent/granite/1	chisel:block/ctm/dent/granite/4	chisel:block/ctm/dent/granite/2	chisel:block/ctm/dent/granite/3	6e20e200b7ecd5dad883ee24a24069302365adea0339971952b735b37fdafc22
chisel:dent/gray_concrete	ctm	chisel:block/dent/gray_concrete	block/cube_all	chisel:block/ctm/dent/gray_concrete/0	chisel:block/ctm/dent/gray_concrete/1	chisel:block/ctm/dent/gray_concrete/4	chisel:block/ctm/dent/gray_concrete/2	chisel:block/ctm/dent/gray_concrete/3	488520678fd6961e54b58eb3f3fe580bcd659b1493e0e013369ba86b78c13abe
chisel:dent/green_concrete	ctm	chisel:block/dent/green_concrete	block/cube_all	chisel:block/ctm/dent/green_concrete/0	chisel:block/ctm/dent/green_concrete/1	chisel:block/ctm/dent/green_concrete/4	chisel:block/ctm/dent/green_concrete/2	chisel:block/ctm/dent/green_concrete/3	f2fd4ece6d86a86fa0fc3af88db9030d7ea21e2650f5a7ae47c853a9b628b81a
chisel:dent/ice	ctm	chisel:block/dent/ice	block/cube_all	chisel:block/ctm/dent/ice/0	chisel:block/ctm/dent/ice/1	chisel:block/ctm/dent/ice/4	chisel:block/ctm/dent/ice/2	chisel:block/ctm/dent/ice/3	4075e1b43725001b76fec94f4c6bdddb10aaeb1752cc08ba824a4fa6cd6bc996
chisel:dent/light_blue_concrete	ctm	chisel:block/dent/light_blue_concrete	block/cube_all	chisel:block/ctm/dent/light_blue_concrete/0	chisel:block/ctm/dent/light_blue_concrete/1	chisel:block/ctm/dent/light_blue_concrete/4	chisel:block/ctm/dent/light_blue_concrete/2	chisel:block/ctm/dent/light_blue_concrete/3	0540fd9b145ad5d8f7760ac110ff664b084aa3c8b12b0804a35979fe8c0df709
chisel:dent/light_gray_concrete	ctm	chisel:block/dent/light_gray_concrete	block/cube_all	chisel:block/ctm/dent/light_gray_concrete/0	chisel:block/ctm/dent/light_gray_concrete/1	chisel:block/ctm/dent/light_gray_concrete/4	chisel:block/ctm/dent/light_gray_concrete/2	chisel:block/ctm/dent/light_gray_concrete/3	b6f13986054681b11d5bbf100fbeb8b222407a4f6b0b9765a5d29231de887b3b
chisel:dent/lime_concrete	ctm	chisel:block/dent/lime_concrete	block/cube_all	chisel:block/ctm/dent/lime_concrete/0	chisel:block/ctm/dent/lime_concrete/1	chisel:block/ctm/dent/lime_concrete/4	chisel:block/ctm/dent/lime_concrete/2	chisel:block/ctm/dent/lime_concrete/3	1053a6d46c9124cd160c020c3ecdc7f5240a54a0d17e1c646fcb9c3c1e1c08f0
chisel:dent/magenta_concrete	ctm	chisel:block/dent/magenta_concrete	block/cube_all	chisel:block/ctm/dent/magenta_concrete/0	chisel:block/ctm/dent/magenta_concrete/1	chisel:block/ctm/dent/magenta_concrete/4	chisel:block/ctm/dent/magenta_concrete/2	chisel:block/ctm/dent/magenta_concrete/3	2aa56e86be8dea4d7ecf8ab55ef7455ba7e763c71092f4ecd8fae4daae6f1122
chisel:dent/orange_concrete	ctm	chisel:block/dent/orange_concrete	block/cube_all	chisel:block/ctm/dent/orange_concrete/0	chisel:block/ctm/dent/orange_concrete/1	chisel:block/ctm/dent/orange_concrete/4	chisel:block/ctm/dent/orange_concrete/2	chisel:block/ctm/dent/orange_concrete/3	95fff1dd96859a236812582f856b2d528acb53f6f9facd692fc598935e15071e
chisel:dent/pink_concrete	ctm	chisel:block/dent/pink_concrete	block/cube_all	chisel:block/ctm/dent/pink_concrete/0	chisel:block/ctm/dent/pink_concrete/1	chisel:block/ctm/dent/pink_concrete/4	chisel:block/ctm/dent/pink_concrete/2	chisel:block/ctm/dent/pink_concrete/3	113f3bf600f956734bdbfe16e9f0404545af897152e87b5582cda8889e2d5648
chisel:dent/prismarine	ctm	chisel:block/dent/prismarine	block/cube_all	chisel:block/ctm/dent/prismarine/0	chisel:block/ctm/dent/prismarine/1	chisel:block/ctm/dent/prismarine/4	chisel:block/ctm/dent/prismarine/2	chisel:block/ctm/dent/prismarine/3	ae59f1037eaa42092fdb1863445bbebf739771ed50abea41b944c17d94ee126c
chisel:dent/purple_concrete	ctm	chisel:block/dent/purple_concrete	block/cube_all	chisel:block/ctm/dent/purple_concrete/0	chisel:block/ctm/dent/purple_concrete/1	chisel:block/ctm/dent/purple_concrete/4	chisel:block/ctm/dent/purple_concrete/2	chisel:block/ctm/dent/purple_concrete/3	2a8798fc4f7278fe7b79c4dc61ae51a82991842e25fc8911c3c181e3b4eb221d
chisel:dent/purpur	ctm	chisel:block/dent/purpur	block/cube_all	chisel:block/ctm/dent/purpur/0	chisel:block/ctm/dent/purpur/1	chisel:block/ctm/dent/purpur/4	chisel:block/ctm/dent/purpur/2	chisel:block/ctm/dent/purpur/3	70feaa485a0f095881b2ada05361a0996cfde83ef69b591c3ee4af760f69e1a8
chisel:dent/quartz	ctm	chisel:block/dent/quartz	block/cube_all	chisel:block/ctm/dent/quartz/0	chisel:block/ctm/dent/quartz/1	chisel:block/ctm/dent/quartz/4	chisel:block/ctm/dent/quartz/2	chisel:block/ctm/dent/quartz/3	43dc1ffc12f205d1e141bda0617364ad2da494fcbbd8fd7341d51c7e0ed71d57
chisel:dent/red_concrete	ctm	chisel:block/dent/red_concrete	block/cube_all	chisel:block/ctm/dent/red_concrete/0	chisel:block/ctm/dent/red_concrete/1	chisel:block/ctm/dent/red_concrete/4	chisel:block/ctm/dent/red_concrete/2	chisel:block/ctm/dent/red_concrete/3	cbe02b0a65053297cac8a0632c8de008cf6bb6e59bc212aba04ba46ffa24e4ec
chisel:dent/red_sandstone	ctm	chisel:block/dent/red_sandstone	block/cube_all	chisel:block/ctm/dent/red_sandstone/0	chisel:block/ctm/dent/red_sandstone/1	chisel:block/ctm/dent/red_sandstone/4	chisel:block/ctm/dent/red_sandstone/2	chisel:block/ctm/dent/red_sandstone/3	070d38e253b4765dc89fa6994ccf8322972730df96b2f9c5b6aa7bd2ef8acc2b
chisel:dent/redstone_block	ctm	chisel:block/dent/redstone_block	block/cube_all	chisel:block/ctm/dent/redstone_block/0	chisel:block/ctm/dent/redstone_block/1	chisel:block/ctm/dent/redstone_block/4	chisel:block/ctm/dent/redstone_block/2	chisel:block/ctm/dent/redstone_block/3	0454aa8fd4eaf0f1ce5a4458e9b55e382fb49bed1bd34b10bea29e430ac927e0
chisel:dent/sandstone	ctm	chisel:block/dent/sandstone	block/cube_all	chisel:block/ctm/dent/sandstone/0	chisel:block/ctm/dent/sandstone/1	chisel:block/ctm/dent/sandstone/4	chisel:block/ctm/dent/sandstone/2	chisel:block/ctm/dent/sandstone/3	510c74ba06adde0c0818b466b040778b952421fb33bcdc6bf821fb9ac4d6afd1
chisel:dent/stone	ctm	chisel:block/dent/stone	block/cube_all	chisel:block/ctm/dent/stone/0	chisel:block/ctm/dent/stone/1	chisel:block/ctm/dent/stone/4	chisel:block/ctm/dent/stone/2	chisel:block/ctm/dent/stone/3	b256ee5c21edfdec4bcf54bdbb7076f0672496a6300c77c0bf22f20dfbf0aaf6
chisel:dent/white_concrete	ctm	chisel:block/dent/white_concrete	block/cube_all	chisel:block/ctm/dent/white_concrete/0	chisel:block/ctm/dent/white_concrete/1	chisel:block/ctm/dent/white_concrete/4	chisel:block/ctm/dent/white_concrete/2	chisel:block/ctm/dent/white_concrete/3	4e34863570b97e58d22ce5691248465c38477536767263fa4d2f936b51761f78
chisel:dent/yellow_concrete	ctm	chisel:block/dent/yellow_concrete	block/cube_all	chisel:block/ctm/dent/yellow_concrete/0	chisel:block/ctm/dent/yellow_concrete/1	chisel:block/ctm/dent/yellow_concrete/4	chisel:block/ctm/dent/yellow_concrete/2	chisel:block/ctm/dent/yellow_concrete/3	e9fdf7bcb35798a4ea2185377c3b71b14a8f0598de3677536f9b7aec05a3015d
chisel:encased/acacia_planks	ctm	chisel:block/encased/acacia_planks	block/cube_all	chisel:block/ctm/encased/acacia_planks/0	chisel:block/ctm/encased/acacia_planks/1	chisel:block/ctm/encased/acacia_planks/4	chisel:block/ctm/encased/acacia_planks/2	chisel:block/ctm/encased/acacia_planks/3	d32528fcd262b48e075d63df6701539e6b9b6cbc3670536648d2752c483fc00a
chisel:encased/birch_planks	ctm	chisel:block/encased/birch_planks	block/cube_all	chisel:block/ctm/encased/birch_planks/0	chisel:block/ctm/encased/birch_planks/1	chisel:block/ctm/encased/birch_planks/4	chisel:block/ctm/encased/birch_planks/2	chisel:block/ctm/encased/birch_planks/3	4a7722a8c8cdab0d6ffef0fa8d897353cc638fa8d0f8383ffb6590b34b6c64ad
chisel:encased/crimson_planks	ctm	chisel:block/encased/crimson_planks	block/cube_all	chisel:block/ctm/encased/crimson_planks/0	chisel:block/ctm/encased/crimson_planks/1	chisel:block/ctm/encased/crimson_planks/4	chisel:block/ctm/encased/crimson_planks/2	chisel:block/ctm/encased/crimson_planks/3	75973dff31faea5574b03c299cf255a33c503db305cf3d64a929048ed1b1d0b4
chisel:encased/dark_oak_planks	ctm	chisel:block/encased/dark_oak_planks	block/cube_all	chisel:block/ctm/encased/dark_oak_planks/0	chisel:block/ctm/encased/dark_oak_planks/1	chisel:block/ctm/encased/dark_oak_planks/4	chisel:block/ctm/encased/dark_oak_planks/2	chisel:block/ctm/encased/dark_oak_planks/3	c7953a81cc4e5c9013e919fc319d49766e062010e7f0e4c09f5e2041a97d927b
chisel:encased/jungle_planks	ctm	chisel:block/encased/jungle_planks	block/cube_all	chisel:block/ctm/encased/jungle_planks/0	chisel:block/ctm/encased/jungle_planks/1	chisel:block/ctm/encased/jungle_planks/4	chisel:block/ctm/encased/jungle_planks/2	chisel:block/ctm/encased/jungle_planks/3	ff1704a21bd14b87129ae971ae59ab0857a7dfeddf784555895e7fcfa73d70ba
chisel:encased/oak_planks	ctm	chisel:block/encased/oak_planks	block/cube_all	chisel:block/ctm/encased/oak_planks/0	chisel:block/ctm/encased/oak_planks/1	chisel:block/ctm/encased/oak_planks/4	chisel:block/ctm/encased/oak_planks/2	chisel:block/ctm/encased/oak_planks/3	ca778365303ed43ea0cc1eab2a06821763cf0dc22beb9acc80a7e65e3011cfc8
chisel:encased/spruce_planks	ctm	chisel:block/encased/spruce_planks	block/cube_all	chisel:block/ctm/encased/spruce_planks/0	chisel:block/ctm/encased/spruce_planks/1	chisel:block/ctm/encased/spruce_planks/4	chisel:block/ctm/encased/spruce_planks/2	chisel:block/ctm/encased/spruce_planks/3	6f2db7e7fb6ad23fc454d10a06b7b496d02cd0986e6252875f9f9fe3f4756122
chisel:encased_bricks/andesite	ctm	chisel:block/encased_bricks/andesite	block/cube_all	chisel:block/ctm/encased_bricks/andesite/0	chisel:block/ctm/encased_bricks/andesite/1	chisel:block/ctm/encased_bricks/andesite/4	chisel:block/ctm/encased_bricks/andesite/2	chisel:block/ctm/encased_bricks/andesite/3	d831d5c83202c40ae436687d26e6e40dc5464298fca57910d9b05829d047a869
chisel:encased_bricks/black_concrete	ctm	chisel:block/encased_bricks/black_concrete	block/cube_all	chisel:block/ctm/encased_bricks/black_concrete/0	chisel:block/ctm/encased_bricks/black_concrete/1	chisel:block/ctm/encased_bricks/black_concrete/4	chisel:block/ctm/encased_bricks/black_concrete/2	chisel:block/ctm/encased_bricks/black_concrete/3	c631d6e282fc4278bfe746ce5f53a81b586f88c9a2b7a2818de85300873993ca
chisel:encased_bricks/blue_concrete	ctm	chisel:block/encased_bricks/blue_concrete	block/cube_all	chisel:block/ctm/encased_bricks/blue_concrete/0	chisel:block/ctm/encased_bricks/blue_concrete/1	chisel:block/ctm/encased_bricks/blue_concrete/4	chisel:block/ctm/encased_bricks/blue_concrete/2	chisel:block/ctm/encased_bricks/blue_concrete/3	939d944cf376484c65fc6645b59505bd6d26e830fd0646061c1e595660fc6390
chisel:encased_bricks/bricks	ctm	chisel:block/encased_bricks/bricks	block/cube_all	chisel:block/ctm/encased_bricks/bricks/0	chisel:block/ctm/encased_bricks/bricks/1	chisel:block/ctm/encased_bricks/bricks/4	chisel:block/ctm/encased_bricks/bricks/2	chisel:block/ctm/encased_bricks/bricks/3	9abb005abea2cf66e209e8b38f6dadcc532ccbeee6fb332ac122fa7c4778fe99
chisel:encased_bricks/brown_concrete	ctm	chisel:block/encased_bricks/brown_concrete	block/cube_all	chisel:block/ctm/encased_bricks/brown_concrete/0	chisel:block/ctm/encased_bricks/brown_concrete/1	chisel:block/ctm/encased_bricks/brown_concrete/4	chisel:block/ctm/encased_bricks/brown_concrete/2	chisel:block/ctm/encased_bricks/brown_concrete/3	33351e7f59fff9d5907b498c8d58669f92d4eff107f6b4432bec3f302bf7a167
chisel:encased_bricks/coal_block	ctm	chisel:block/encased_bricks/coal_block	block/cube_all	chisel:block/ctm/encased_bricks/coal_block/0	chisel:block/ctm/encased_bricks/coal_block/1	chisel:block/ctm/encased_bricks/coal_block/4	chisel:block/ctm/encased_bricks/coal_block/2	chisel:block/ctm/encased_bricks/coal_block/3	1305ffec42644850034b6deb7183f2127370c7225ddb87cf2f09988b4fd95652
chisel:encased_bricks/cobblestone	ctm	chisel:block/encased_bricks/cobblestone	block/cube_all	chisel:block/ctm/encased_bricks/cobblestone/0	chisel:block/ctm/encased_bricks/cobblestone/1	chisel:block/ctm/encased_bricks/cobblestone/4	chisel:block/ctm/encased_bricks/cobblestone/2	chisel:block/ctm/encased_bricks/cobblestone/3	0bc179d2b5cf27ab31423207c45f33ea6e32d200be1c17b6a6ed51b65dd9ba50
chisel:encased_bricks/cyan_concrete	ctm	chisel:block/encased_bricks/cyan_concrete	block/cube_all	chisel:block/ctm/encased_bricks/cyan_concrete/0	chisel:block/ctm/encased_bricks/cyan_concrete/1	chisel:block/ctm/encased_bricks/cyan_concrete/4	chisel:block/ctm/encased_bricks/cyan_concrete/2	chisel:block/ctm/encased_bricks/cyan_concrete/3	50e62a7b541a1806d127cf1335ecb58bc74ca6d024e26722ba0bbdaa8a304435
chisel:encased_bricks/deepslate	ctm	chisel:block/encased_bricks/deepslate	block/cube_all	chisel:block/ctm/encased_bricks/deepslate/0	chisel:block/ctm/encased_bricks/deepslate/1	chisel:block/ctm/encased_bricks/deepslate/4	chisel:block/ctm/encased_bricks/deepslate/2	chisel:block/ctm/encased_bricks/deepslate/3	5bbedee79eca9d95139bdf3848b40bb993ac30543574ef48b4aa8d002100c3ad
chisel:encased_bricks/diorite	ctm	chisel:block/encased_bricks/diorite	block/cube_all	chisel:block/ctm/encased_bricks/diorite/0	chisel:block/ctm/encased_bricks/diorite/1	chisel:block/ctm/encased_bricks/diorite/4	chisel:block/ctm/encased_bricks/diorite/2	chisel:block/ctm/encased_bricks/diorite/3	b806d4cebe5892ca72ba545274f57716b0e345f2145548709fb2ededec27a5d5
chisel:encased_bricks/end_stone	ctm	chisel:block/encased_bricks/end_stone	block/cube_all	chisel:block/ctm/encased_bricks/end_stone/0	chisel:block/ctm/encased_bricks/end_stone/1	chisel:block/ctm/encased_bricks/end_stone/4	chisel:block/ctm/encased_bricks/end_stone/2	chisel:block/ctm/encased_bricks/end_stone/3	8fe88f110f8413b5ebcedc98f8cc616532f5ff834d35f07812439e6b335e46c8
chisel:encased_bricks/glowstone	ctm	chisel:block/encased_bricks/glowstone	block/cube_all	chisel:block/ctm/encased_bricks/glowstone/0	chisel:block/ctm/encased_bricks/glowstone/1	chisel:block/ctm/encased_bricks/glowstone/4	chisel:block/ctm/encased_bricks/glowstone/2	chisel:block/ctm/encased_bricks/glowstone/3	38c2f5fc907f9fdb76b2e51a1ab77942c4772138343dd3276950aa6f6a3bd603
chisel:encased_bricks/granite	ctm	chisel:block/encased_bricks/granite	block/cube_all	chisel:block/ctm/encased_bricks/granite/0	chisel:block/ctm/encased_bricks/granite/1	chisel:block/ctm/encased_bricks/granite/4	chisel:block/ctm/encased_bricks/granite/2	chisel:block/ctm/encased_bricks/granite/3	8ccc402387c33a0d5864a3254acfc55d5006e47efcb543036a26ca3dc88f0887
chisel:encased_bricks/gray_concrete	ctm	chisel:block/encased_bricks/gray_concrete	block/cube_all	chisel:block/ctm/encased_bricks/gray_concrete/0	chisel:block/ctm/encased_bricks/gray_concrete/1	chisel:block/ctm/encased_bricks/gray_concrete/4	chisel:block/ctm/encased_bricks/gray_concrete/2	chisel:block/ctm/encased_bricks/gray_concrete/3	5090eccdac3033aae8202c5a5401b000c36503c7059b6915e7472ee53fea149f
chisel:encased_bricks/green_concrete	ctm	chisel:block/encased_bricks/green_concrete	block/cube_all	chisel:block/ctm/encased_bricks/green_concrete/0	chisel:block/ctm/encased_bricks/green_concrete/1	chisel:block/ctm/encased_bricks/green_concrete/4	chisel:block/ctm/encased_bricks/green_concrete/2	chisel:block/ctm/encased_bricks/green_concrete/3	7a0a53279b15c5d13844f7a5599e1d240108f8178284962bdba1c161c973c257
chisel:encased_bricks/ice	ctm	chisel:block/encased_bricks/ice	block/cube_all	chisel:block/ctm/encased_bricks/ice/0	chisel:block/ctm/encased_bricks/ice/1	chisel:block/ctm/encased_bricks/ice/4	chisel:block/ctm/encased_bricks/ice/2	chisel:block/ctm/encased_bricks/ice/3	213ef371694d4e304dc52b85dc2295caeb026acb352a608f3e3d6f5b09c2e0a4
chisel:encased_bricks/light_blue_concrete	ctm	chisel:block/encased_bricks/light_blue_concrete	block/cube_all	chisel:block/ctm/encased_bricks/light_blue_concrete/0	chisel:block/ctm/encased_bricks/light_blue_concrete/1	chisel:block/ctm/encased_bricks/light_blue_concrete/4	chisel:block/ctm/encased_bricks/light_blue_concrete/2	chisel:block/ctm/encased_bricks/light_blue_concrete/3	b874123ebbac12b5c34e57954d1762d6cd6eec9dac1a123a03a881d55bb74533
chisel:encased_bricks/light_gray_concrete	ctm	chisel:block/encased_bricks/light_gray_concrete	block/cube_all	chisel:block/ctm/encased_bricks/light_gray_concrete/0	chisel:block/ctm/encased_bricks/light_gray_concrete/1	chisel:block/ctm/encased_bricks/light_gray_concrete/4	chisel:block/ctm/encased_bricks/light_gray_concrete/2	chisel:block/ctm/encased_bricks/light_gray_concrete/3	80491c53f459a733ded7ebe2d1791591c20c7e2f506ed25e80cbd54c14921780
chisel:encased_bricks/lime_concrete	ctm	chisel:block/encased_bricks/lime_concrete	block/cube_all	chisel:block/ctm/encased_bricks/lime_concrete/0	chisel:block/ctm/encased_bricks/lime_concrete/1	chisel:block/ctm/encased_bricks/lime_concrete/4	chisel:block/ctm/encased_bricks/lime_concrete/2	chisel:block/ctm/encased_bricks/lime_concrete/3	d9c8282fedf7cf2a130b64bb47ffde7f78ad07915da2d2f2fab85ac1c158b1ad
chisel:encased_bricks/magenta_concrete	ctm	chisel:block/encased_bricks/magenta_concrete	block/cube_all	chisel:block/ctm/encased_bricks/magenta_concrete/0	chisel:block/ctm/encased_bricks/magenta_concrete/1	chisel:block/ctm/encased_bricks/magenta_concrete/4	chisel:block/ctm/encased_bricks/magenta_concrete/2	chisel:block/ctm/encased_bricks/magenta_concrete/3	d78a497ad4a39a4e70c0d3521b40f17d8ab35a4cbae1a86e3cf714258985cb35
chisel:encased_bricks/orange_concrete	ctm	chisel:block/encased_bricks/orange_concrete	block/cube_all	chisel:block/ctm/encased_bricks/orange_concrete/0	chisel:block/ctm/encased_bricks/orange_concrete/1	chisel:block/ctm/encased_bricks/orange_concrete/4	chisel:block/ctm/encased_bricks/orange_concrete/2	chisel:block/ctm/encased_bricks/orange_concrete/3	56f92f88c35bd54632eb93e5de8b67322b22276b6bc1f9a7381bb3c2b7f98b48
chisel:encased_bricks/pink_concrete	ctm	chisel:block/encased_bricks/pink_concrete	block/cube_all	chisel:block/ctm/encased_bricks/pink_concrete/0	chisel:block/ctm/encased_bricks/pink_concrete/1	chisel:block/ctm/encased_bricks/pink_concrete/4	chisel:block/ctm/encased_bricks/pink_concrete/2	chisel:block/ctm/encased_bricks/pink_concrete/3	c437701da94ce2d11295004d67dafeb82f3397de5313807c6008fbf51a057492
chisel:encased_bricks/prismarine	ctm	chisel:block/encased_bricks/prismarine	block/cube_all	chisel:block/ctm/encased_bricks/prismarine/0	chisel:block/ctm/encased_bricks/prismarine/1	chisel:block/ctm/encased_bricks/prismarine/4	chisel:block/ctm/encased_bricks/prismarine/2	chisel:block/ctm/encased_bricks/prismarine/3	3d8ebae5b7be9f28e252086627ec9365886ab1cddb0c13ea0b1018f668e3c523
chisel:encased_bricks/purple_concrete	ctm	chisel:block/encased_bricks/purple_concrete	block/cube_all	chisel:block/ctm/encased_bricks/purple_concrete/0	chisel:block/ctm/encased_bricks/purple_concrete/1	chisel:block/ctm/encased_bricks/purple_concrete/4	chisel:block/ctm/encased_bricks/purple_concrete/2	chisel:block/ctm/encased_bricks/purple_concrete/3	1cf071b9fd2b0a759702d2e0707529c5284421a383269b2fe66eb7bbd19c60dd
chisel:encased_bricks/purpur	ctm	chisel:block/encased_bricks/purpur	block/cube_all	chisel:block/ctm/encased_bricks/purpur/0	chisel:block/ctm/encased_bricks/purpur/1	chisel:block/ctm/encased_bricks/purpur/4	chisel:block/ctm/encased_bricks/purpur/2	chisel:block/ctm/encased_bricks/purpur/3	3f71ad72df1d1974629a3dc6eb8b9f9a61898e6562356c3c36c3b75cf5eb3479
chisel:encased_bricks/quartz	ctm	chisel:block/encased_bricks/quartz	block/cube_all	chisel:block/ctm/encased_bricks/quartz/0	chisel:block/ctm/encased_bricks/quartz/1	chisel:block/ctm/encased_bricks/quartz/4	chisel:block/ctm/encased_bricks/quartz/2	chisel:block/ctm/encased_bricks/quartz/3	3365836bcab92bde1e039bda7e345c2454b9038ae197b41a6755f95c8f5f9444
chisel:encased_bricks/red_concrete	ctm	chisel:block/encased_bricks/red_concrete	block/cube_all	chisel:block/ctm/encased_bricks/red_concrete/0	chisel:block/ctm/encased_bricks/red_concrete/1	chisel:block/ctm/encased_bricks/red_concrete/4	chisel:block/ctm/encased_bricks/red_concrete/2	chisel:block/ctm/encased_bricks/red_concrete/3	f97280b524255b8f7bf74248a66321ac7ad1d7d8f3ecab228aeff06611784d4d
chisel:encased_bricks/red_sandstone	ctm	chisel:block/encased_bricks/red_sandstone	block/cube_all	chisel:block/ctm/encased_bricks/red_sandstone/0	chisel:block/ctm/encased_bricks/red_sandstone/1	chisel:block/ctm/encased_bricks/red_sandstone/4	chisel:block/ctm/encased_bricks/red_sandstone/2	chisel:block/ctm/encased_bricks/red_sandstone/3	63d8c796adaee67319fbe877039382bb05363a9f7238fe9d40731e9d9118513f
chisel:encased_bricks/redstone_block	ctm	chisel:block/encased_bricks/redstone_block	block/cube_all	chisel:block/ctm/encased_bricks/redstone_block/0	chisel:block/ctm/encased_bricks/redstone_block/1	chisel:block/ctm/encased_bricks/redstone_block/4	chisel:block/ctm/encased_bricks/redstone_block/2	chisel:block/ctm/encased_bricks/redstone_block/3	fa5279dfe9b249ce2cc8137721573852b2d5195ab21b47ab0ca04a2454a483bf
chisel:encased_bricks/sandstone	ctm	chisel:block/encased_bricks/sandstone	block/cube_all	chisel:block/ctm/encased_bricks/sandstone/0	chisel:block/ctm/encased_bricks/sandstone/1	chisel:block/ctm/encased_bricks/sandstone/4	chisel:block/ctm/encased_bricks/sandstone/2	chisel:block/ctm/encased_bricks/sandstone/3	32e9e29d9a97ad7ae908778fa122573f01c9d9cda2f357a9c84217800c95ac54
chisel:encased_bricks/stone	ctm	chisel:block/encased_bricks/stone	block/cube_all	chisel:block/ctm/encased_bricks/stone/0	chisel:block/ctm/encased_bricks/stone/1	chisel:block/ctm/encased_bricks/stone/4	chisel:block/ctm/encased_bricks/stone/2	chisel:block/ctm/encased_bricks/stone/3	ca537d80553bd75dbbddd30683b4d539cebc1e9fc49582c59546037a4f761885
